30

Culture: en-NL 
Date: 27/09/2024 14:43:49.52377

ENLIGHT Version: 1.18.8.0

Data Save Interval: 50
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGZH

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
Timestamp	# CH 1
27/09/2024 14:43:49.52877	8	1519,39763	1526,37910	1533,33549	1540,33954	1547,36228	1554,38840	1561,44132	1568,55653
27/09/2024 14:43:49.57877	8	1519,39519	1526,37816	1533,33491	1540,33838	1547,35917	1554,38545	1561,43953	1568,55513
27/09/2024 14:43:49.62877	8	1519,38899	1526,37057	1533,32860	1540,33298	1547,35001	1554,37778	1561,43001	1568,54612
27/09/2024 14:43:49.67877	8	1519,38730	1526,37341	1533,32879	1540,33414	1547,35215	1554,37896	1561,43120	1568,54392
27/09/2024 14:43:49.72877	8	1519,39725	1526,38005	1533,33682	1540,34224	1547,36248	1554,38761	1561,44231	1568,55473
27/09/2024 14:43:49.77877	8	1519,39331	1526,37569	1533,33415	1540,33915	1547,35663	1554,38427	1561,43834	1568,55172
27/09/2024 14:43:49.82877	8	1519,38542	1526,36886	1533,32649	1540,33027	1547,34923	1554,37562	1561,42941	1568,54291
27/09/2024 14:43:49.87877	8	1519,39443	1526,37929	1533,33625	1540,34070	1547,36033	1554,38663	1561,43755	1568,55172
27/09/2024 14:43:49.92877	8	1519,39462	1526,37967	1533,33893	1540,34089	1547,36306	1554,39017	1561,43973	1568,55192
27/09/2024 14:43:49.97877	8	1519,38598	1526,37190	1533,32611	1540,33356	1547,35176	1554,37936	1561,43378	1568,54512
27/09/2024 14:43:50.02877	8	1519,38974	1526,37740	1533,32879	1540,33780	1547,35507	1554,38034	1561,43318	1568,54952
27/09/2024 14:43:50.07877	8	1519,39556	1526,37721	1533,33434	1540,33858	1547,35819	1554,38742	1561,43636	1568,54992
27/09/2024 14:43:50.12877	8	1519,39537	1526,38176	1533,33281	1540,34051	1547,35488	1554,38447	1561,44092	1568,54992
27/09/2024 14:43:50.17877	8	1519,39030	1526,36924	1533,32458	1540,33471	1547,35079	1554,37739	1561,43279	1568,54752
27/09/2024 14:43:50.22877	8	1519,39199	1526,37341	1533,33319	1540,33607	1547,35507	1554,38014	1561,43338	1568,54972
27/09/2024 14:43:50.27877	8	1519,39650	1526,38176	1533,33644	1540,34186	1547,35994	1554,38466	1561,44211	1568,55633
27/09/2024 14:43:50.32877	8	1519,38955	1526,37171	1533,32975	1540,33549	1547,35312	1554,37877	1561,43576	1568,54832
27/09/2024 14:43:50.37877	8	1519,38955	1526,37417	1533,32936	1540,33375	1547,35274	1554,38014	1561,42902	1568,54512
27/09/2024 14:43:50.42877	8	1519,39801	1526,38043	1533,33453	1540,33973	1547,35897	1554,38270	1561,43874	1568,55373
27/09/2024 14:43:50.47877	8	1519,39350	1526,37702	1533,33395	1540,33877	1547,35780	1554,38408	1561,43874	1568,55212
27/09/2024 14:43:50.52877	8	1519,38861	1526,37133	1533,33185	1540,33645	1547,35429	1554,37936	1561,43755	1568,54932
27/09/2024 14:43:50.57877	8	1519,39087	1526,37133	1533,32764	1540,33626	1547,35176	1554,38093	1561,43418	1568,54431
27/09/2024 14:43:50.62877	8	1519,39406	1526,38195	1533,33568	1540,34186	1547,35975	1554,38801	1561,44370	1568,55653
27/09/2024 14:43:50.67877	8	1519,39256	1526,37778	1533,33396	1540,33954	1547,35761	1554,38447	1561,43953	1568,55353
27/09/2024 14:43:50.72877	8	1519,38673	1526,36868	1533,32382	1540,33143	1547,34748	1554,37621	1561,43061	1568,54532
27/09/2024 14:43:50.77877	8	1519,39575	1526,37740	1533,33338	1540,33742	1547,35683	1554,38447	1561,43636	1568,55253
27/09/2024 14:43:50.82877	8	1519,39481	1526,37816	1533,33683	1540,34205	1547,35819	1554,38624	1561,44370	1568,55012
27/09/2024 14:43:50.87877	8	1519,39143	1526,37664	1533,32860	1540,33665	1547,35410	1554,38054	1561,43517	1568,54952
27/09/2024 14:43:50.92877	8	1519,38504	1526,36962	1533,32535	1540,33220	1547,35157	1554,37916	1561,43378	1568,54612
27/09/2024 14:43:50.97877	8	1519,39387	1526,37967	1533,33625	1540,33838	1547,35702	1554,38565	1561,43795	1568,55132
27/09/2024 14:43:51.02877	8	1519,39688	1526,38119	1533,33530	1540,34263	1547,36053	1554,38644	1561,44191	1568,55453
27/09/2024 14:43:51.07877	8	1519,38805	1526,37190	1533,32611	1540,33298	1547,35059	1554,37739	1561,43080	1568,54772
27/09/2024 14:43:51.12877	8	1519,39181	1526,37455	1533,32937	1540,33626	1547,35215	1554,38133	1561,43418	1568,55052
27/09/2024 14:43:51.17877	8	1519,39725	1526,37816	1533,33778	1540,34225	1547,35917	1554,38998	1561,44211	1568,55473
27/09/2024 14:43:51.22877	8	1519,39124	1526,37399	1533,33147	1540,33800	1547,35352	1554,38329	1561,43497	1568,55072
27/09/2024 14:43:51.27877	8	1519,39106	1526,37209	1533,32764	1540,33491	1547,34981	1554,37444	1561,43497	1568,54672
27/09/2024 14:43:51.32877	8	1519,39331	1526,37778	1533,33319	1540,33993	1547,35644	1554,38349	1561,43914	1568,55193
