30

Culture: en-NL 
Date: 27/09/2024 14:41:41.71358

ENLIGHT Version: 1.18.8.0

Data Save Interval: 50
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGZH

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
Timestamp	# CH 1
27/09/2024 14:41:41.71862	8	1517,67802	1524,66068	1531,60920	1538,60690	1545,61498	1552,63423	1559,67892	1566,77804
27/09/2024 14:41:41.76862	8	1517,66789	1524,64782	1531,59603	1538,59399	1545,60643	1552,62344	1559,66863	1566,76486
27/09/2024 14:41:41.81862	8	1517,66902	1524,64782	1531,60061	1538,59688	1545,60546	1552,62756	1559,67140	1566,77245
27/09/2024 14:41:41.86862	8	1517,67670	1524,65614	1531,60596	1538,60690	1545,61362	1552,63325	1559,67476	1566,77864
27/09/2024 14:41:41.91862	8	1517,67427	1524,65312	1531,60329	1538,60151	1545,61090	1552,63384	1559,67555	1566,77445
27/09/2024 14:41:41.96862	8	1517,66452	1524,64460	1531,59737	1538,59245	1545,60157	1552,62069	1559,66506	1566,76625
27/09/2024 14:41:42.01862	8	1517,67558	1524,65293	1531,60329	1538,59996	1545,61012	1552,62893	1559,67516	1566,77584
27/09/2024 14:41:42.06862	8	1517,67427	1524,65558	1531,60596	1538,60343	1545,61070	1552,63325	1559,67714	1566,77265
27/09/2024 14:41:42.11862	8	1517,67033	1524,64593	1531,60138	1538,59650	1545,60254	1552,62579	1559,66744	1566,77125
27/09/2024 14:41:42.16862	8	1517,66714	1524,64574	1531,59489	1538,59457	1545,60293	1552,62305	1559,66724	1566,76625
27/09/2024 14:41:42.21862	8	1517,67933	1524,65576	1531,60462	1538,60305	1545,61479	1552,63168	1559,67655	1566,77864
27/09/2024 14:41:42.26862	8	1517,67108	1524,65047	1531,60061	1538,59862	1545,60740	1552,62854	1559,67259	1566,77465
27/09/2024 14:41:42.31862	8	1517,66846	1524,64517	1531,59622	1538,59303	1545,60351	1552,62442	1559,66882	1566,76845
27/09/2024 14:41:42.36862	8	1517,67108	1524,65293	1531,60080	1538,59707	1545,60682	1552,62678	1559,67318	1566,77445
27/09/2024 14:41:42.41862	8	1517,67614	1524,65558	1531,60539	1538,60497	1545,61518	1552,63462	1559,67694	1566,77864
27/09/2024 14:41:42.46862	8	1517,66977	1524,64593	1531,59680	1538,59553	1545,60507	1552,62442	1559,66645	1566,77025
27/09/2024 14:41:42.51862	8	1517,66977	1524,64971	1531,59813	1538,59418	1545,60332	1552,62619	1559,66625	1566,77025
27/09/2024 14:41:42.56862	8	1517,67558	1524,65425	1531,60729	1538,60247	1545,61187	1552,63501	1559,67833	1566,77724
27/09/2024 14:41:42.61862	8	1517,67352	1524,65179	1531,60462	1538,59977	1545,60973	1552,62579	1559,67179	1566,77444
27/09/2024 14:41:42.66862	8	1517,66452	1524,64517	1531,59412	1538,59515	1545,60040	1552,62069	1559,66328	1566,76505
27/09/2024 14:41:42.71862	8	1517,67483	1524,65368	1531,60214	1538,59900	1545,60993	1552,63364	1559,67575	1566,77404
27/09/2024 14:41:42.76862	8	1517,67426	1524,65293	1531,60405	1538,60227	1545,61109	1552,63227	1559,67892	1566,77724
27/09/2024 14:41:42.81862	8	1517,66902	1524,64858	1531,59813	1538,59630	1545,60390	1552,62658	1559,67338	1566,76985
