30

Culture: en-NL 
Date: 27/09/2024 14:48:06.81513

ENLIGHT Version: 1.18.8.0

Data Save Interval: 50
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGZH

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
Timestamp	# CH 1
27/09/2024 14:48:06.81824	8	1516,37927	1523,35167	1530,29776	1537,28807	1544,29304	1551,30907	1558,34883	1565,43741
27/09/2024 14:48:06.86824	8	1516,38133	1523,35374	1530,29852	1537,29095	1544,29537	1551,30946	1558,35179	1565,44021
27/09/2024 14:48:06.91824	8	1516,37890	1523,35261	1530,29852	1537,28711	1544,29246	1551,30652	1558,34369	1565,43702
27/09/2024 14:48:06.96824	8	1516,38189	1523,34940	1530,29624	1537,29018	1544,29556	1551,30907	1558,34665	1565,43542
27/09/2024 14:48:07.01824	8	1516,38264	1523,35507	1530,30005	1537,29211	1544,29595	1551,31279	1558,35061	1565,43881
27/09/2024 14:48:07.06824	8	1516,37852	1523,35034	1530,29547	1537,28864	1544,29323	1551,30985	1558,34685	1565,43403
27/09/2024 14:48:07.11824	8	1516,37871	1523,34940	1530,29471	1537,29076	1544,29265	1551,30692	1558,34942	1565,43801
27/09/2024 14:48:07.16824	8	1516,38245	1523,35488	1530,30329	1537,29364	1544,29634	1551,31299	1558,35120	1565,44340
27/09/2024 14:48:07.21824	8	1516,37777	1523,35053	1530,29948	1537,28941	1544,29323	1551,30731	1558,34507	1565,43422
27/09/2024 14:48:07.26824	8	1516,38058	1523,34883	1530,29700	1537,28634	1544,29071	1551,30515	1558,34824	1565,43821
27/09/2024 14:48:07.31824	8	1516,38208	1523,35507	1530,30462	1537,29134	1544,29944	1551,31220	1558,35239	1565,44041
27/09/2024 14:48:07.36824	8	1516,38133	1523,35337	1530,30176	1537,29441	1544,29401	1551,31044	1558,34665	1565,43702
27/09/2024 14:48:07.41824	8	1516,37572	1523,34865	1530,29090	1537,28903	1544,28993	1551,30613	1558,34330	1565,43343
27/09/2024 14:48:07.46824	8	1516,38395	1523,35355	1530,30138	1537,29538	1544,29886	1551,31377	1558,35140	1565,44041
27/09/2024 14:48:07.51824	8	1516,38545	1523,35582	1530,30310	1537,29114	1544,30042	1551,31358	1558,35100	1565,43682
27/09/2024 14:48:07.56824	8	1516,37534	1523,34713	1530,29357	1537,28615	1544,28955	1551,30535	1558,34468	1565,43223
27/09/2024 14:48:07.61824	8	1516,38320	1523,35393	1530,29681	1537,29191	1544,29750	1551,31083	1558,34824	1565,43981
27/09/2024 14:48:07.66824	8	1516,38301	1523,35846	1530,30310	1537,29538	1544,29964	1551,31377	1558,35159	1565,44100
27/09/2024 14:48:07.71824	8	1516,37590	1523,34600	1530,29376	1537,28903	1544,29246	1551,30535	1558,34586	1565,43343
27/09/2024 14:48:07.76824	8	1516,37534	1523,35129	1530,29605	1537,28999	1544,29420	1551,30946	1558,34428	1565,43841
27/09/2024 14:48:07.81824	8	1516,38526	1523,35809	1530,30253	1537,29364	1544,30061	1551,31534	1558,34923	1565,44300
27/09/2024 14:48:07.86824	8	1516,37927	1523,35110	1530,29814	1537,28941	1544,29207	1551,30946	1558,34745	1565,43841
27/09/2024 14:48:07.91824	8	1516,37572	1523,34600	1530,29624	1537,28691	1544,29052	1551,30652	1558,34409	1565,43123
27/09/2024 14:48:07.96824	8	1516,38339	1523,35563	1530,30214	1537,29576	1544,29692	1551,31495	1558,35219	1565,44180
27/09/2024 14:48:08.01824	8	1516,37927	1523,35091	1530,29986	1537,29326	1544,29556	1551,31260	1558,35278	1565,43622
27/09/2024 14:48:08.06824	8	1516,37534	1523,34468	1530,29147	1537,28903	1544,28935	1551,30672	1558,34369	1565,43502
27/09/2024 14:48:08.11824	8	1516,38376	1523,35525	1530,30119	1537,29268	1544,29789	1551,31103	1558,34843	1565,44060
27/09/2024 14:48:08.16824	8	1516,38694	1523,35507	1530,30024	1537,29576	1544,29711	1551,31338	1558,35278	1565,44041
27/09/2024 14:48:08.21824	8	1516,37852	1523,34978	1530,29433	1537,28787	1544,28935	1551,30848	1558,34646	1565,43562
27/09/2024 14:48:08.26824	8	1516,37852	1523,35261	1530,29662	1537,28980	1544,29285	1551,31083	1558,34705	1565,43722
27/09/2024 14:48:08.31824	8	1516,38227	1523,35374	1530,30062	1537,29345	1544,29867	1551,31612	1558,34982	1565,44459
27/09/2024 14:48:08.36824	8	1516,37890	1523,34997	1530,29662	1537,29057	1544,29420	1551,31025	1558,34646	1565,43702
27/09/2024 14:48:08.41824	8	1516,37703	1523,34978	1530,29833	1537,29076	1544,29149	1551,30848	1558,34843	1565,43363
27/09/2024 14:48:08.46824	8	1516,38432	1523,35469	1530,30062	1537,29134	1544,29731	1551,31279	1558,35179	1565,44060
27/09/2024 14:48:08.51824	8	1516,38320	1523,35091	1530,29795	1537,29384	1544,29479	1551,30750	1558,34982	1565,43682
27/09/2024 14:48:08.56824	8	1516,38133	1523,35204	1530,30062	1537,29134	1544,29401	1551,30692	1558,34863	1565,43582
27/09/2024 14:48:08.61824	8	1516,38227	1523,35280	1530,29986	1537,29403	1544,29731	1551,31083	1558,35258	1565,44081
27/09/2024 14:48:08.66824	8	1516,38320	1523,35261	1530,30291	1537,29095	1544,29653	1551,31220	1558,34725	1565,43762
