30

Culture: en-NL 
Date: 27/09/2024 14:47:42.22609

ENLIGHT Version: 1.18.8.0

Data Save Interval: 50
Timestamp Format: Full

Name: 
Description: 
Module Type: Hyperion
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 400 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.55
      Port: 51971

IDN: Hyperion
Image ID: 14.1.0
S/N: HIAGZH

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Detect Valley: False
	Detection Setting ID: 135
Timestamp	# CH 1
27/09/2024 14:47:42.23309	8	1515,94791	1522,91312	1529,86092	1536,85069	1543,84759	1550,86642	1557,90195	1564,98866
27/09/2024 14:47:42.28309	8	1515,94903	1522,91689	1529,86206	1536,85299	1543,85128	1550,86974	1557,90195	1564,99005
27/09/2024 14:47:42.33309	8	1515,94903	1522,91274	1529,86054	1536,85203	1543,85031	1550,86661	1557,90116	1564,98905
27/09/2024 14:47:42.38309	8	1515,94660	1522,91652	1529,86073	1536,85242	1543,84992	1550,86602	1557,90116	1564,98706
27/09/2024 14:47:42.43309	8	1515,94828	1522,91614	1529,86054	1536,85184	1543,85089	1550,86779	1557,90333	1564,99065
27/09/2024 14:47:42.48309	8	1515,94959	1522,91444	1529,86206	1536,85146	1543,85186	1550,86700	1557,90136	1564,99105
27/09/2024 14:47:42.53309	8	1515,94903	1522,91312	1529,85901	1536,84876	1543,85089	1550,86857	1557,90254	1564,98905
27/09/2024 14:47:42.58309	8	1515,94903	1522,91671	1529,86130	1536,84819	1543,85128	1550,86563	1557,90333	1564,98706
27/09/2024 14:47:42.63309	8	1515,94940	1522,91387	1529,86130	1536,85184	1543,84992	1550,86622	1557,90254	1564,98945
27/09/2024 14:47:42.68309	8	1515,94884	1522,91312	1529,86225	1536,85165	1543,85070	1550,86798	1557,90333	1564,98706
27/09/2024 14:47:42.73309	8	1515,95015	1522,91331	1529,86130	1536,85222	1543,84934	1550,86329	1557,90254	1564,98746
27/09/2024 14:47:42.78309	8	1515,94922	1522,91576	1529,86359	1536,85319	1543,85322	1550,86739	1557,90472	1564,98845
27/09/2024 14:47:42.83309	8	1515,94997	1522,91406	1529,86054	1536,85261	1543,84992	1550,86818	1557,90254	1564,98985
27/09/2024 14:47:42.88309	8	1515,94847	1522,91444	1529,86130	1536,85069	1543,84992	1550,86759	1557,90057	1564,98845
27/09/2024 14:47:42.93309	8	1515,94903	1522,91538	1529,86568	1536,85319	1543,85205	1550,86916	1557,90254	1564,98985
27/09/2024 14:47:42.98309	8	1515,95015	1522,91595	1529,85997	1536,85011	1543,85322	1550,86446	1557,90274	1564,98726
27/09/2024 14:47:43.03309	8	1515,94922	1522,91557	1529,85978	1536,85030	1543,84895	1550,86837	1557,89997	1564,99224
27/09/2024 14:47:43.08309	8	1515,94791	1522,91237	1529,86320	1536,85030	1543,84798	1550,86485	1557,89997	1564,98626
27/09/2024 14:47:43.13309	8	1515,95034	1522,91482	1529,86035	1536,85184	1543,84992	1550,86681	1557,90393	1564,98905
27/09/2024 14:47:43.18309	8	1515,94791	1522,91255	1529,86320	1536,85146	1543,85108	1550,86837	1557,90195	1564,98786
27/09/2024 14:47:43.23309	8	1515,94697	1522,91614	1529,86111	1536,85049	1543,84953	1550,86700	1557,90116	1564,98746
27/09/2024 14:47:43.28309	8	1515,94884	1522,91652	1529,86378	1536,85261	1543,85089	1550,86524	1557,90333	1564,99324
27/09/2024 14:47:43.33309	8	1515,94772	1522,91444	1529,86397	1536,85242	1543,84895	1550,86700	1557,90452	1564,98786
27/09/2024 14:47:43.38309	8	1515,94903	1522,91595	1529,85997	1536,85203	1543,85166	1550,86407	1557,90116	1564,98925
27/09/2024 14:47:43.43309	8	1515,94847	1522,91538	1529,86187	1536,85491	1543,85031	1550,86485	1557,90195	1564,98905
27/09/2024 14:47:43.48309	8	1515,94959	1522,91614	1529,86206	1536,85261	1543,85302	1550,86759	1557,90215	1564,99164
27/09/2024 14:47:43.53309	8	1515,95071	1522,91746	1529,85978	1536,85107	1543,85438	1550,86739	1557,90333	1564,99125
27/09/2024 14:47:43.58309	8	1515,94847	1522,91633	1529,86244	1536,85049	1543,84953	1550,86544	1557,90116	1564,98985
27/09/2024 14:47:43.63309	8	1515,94866	1522,91482	1529,86054	1536,85242	1543,85108	1550,86622	1557,90393	1564,99065
27/09/2024 14:47:43.68309	8	1515,94810	1522,91652	1529,86263	1536,85261	1543,84992	1550,86857	1557,90254	1564,98945
27/09/2024 14:47:43.73309	8	1515,94922	1522,91406	1529,86416	1536,85030	1543,85166	1550,86309	1557,90136	1564,99025
27/09/2024 14:47:43.78309	8	1515,94847	1522,91557	1529,86130	1536,84915	1543,85166	1550,86877	1557,90195	1564,98985
27/09/2024 14:47:43.83309	8	1515,94922	1522,91482	1529,86130	1536,85357	1543,85225	1550,86739	1557,90472	1564,98925
27/09/2024 14:47:43.88309	8	1515,94791	1522,91784	1529,86568	1536,85165	1543,84895	1550,86857	1557,90136	1564,98925
27/09/2024 14:47:43.93309	8	1515,94866	1522,91652	1529,86111	1536,85184	1543,85186	1550,86505	1557,90136	1564,98726
27/09/2024 14:47:43.98309	8	1515,94903	1522,91708	1529,86111	1536,85165	1543,85283	1550,86798	1557,90254	1564,99005
27/09/2024 14:47:44.03309	8	1515,94828	1522,91482	1529,86397	1536,85453	1543,84934	1550,86857	1557,90057	1564,99045
